Material Number,CFN,Group,Ver.,Plant,Group Counter,Sequence,Operation/activity,Operation description,Work Center,Base Quantity,Task list UOM,Machine,Unit (Machine),Labor,Unit (Labor),Fix lot size,Min lot size,Rounding Value,Max lot size
M422666B003,8116434-02,50210908,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,615.0,S,307.5,S,0.0,39.0,39.0,195.0
M422666B003,8116434-02,50210908,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,39.0,39.0,195.0
M422666B003,8116434-02,50210908,PV01,1303,1,0,30,折弯,KAM08-48,1,EA,120.0,S,120.0,S,0.0,39.0,39.0,195.0
M422666B003,8116434-02,50210908,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,39.0,39.0,195.0
M422666B003,8116434-02,50210908,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,39.0,39.0,195.0
M422666B003,8116434-02,50210908,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,120.0,S,0.0,39.0,39.0,195.0
M422666B003,8116434-02,50210908,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,60.0,S,0.0,39.0,39.0,195.0
M422666B003,8116434-02,50210908,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,39.0,39.0,195.0
M422666B004,8116436-02,50210909,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,615.0,S,307.5,S,0.0,37.0,37.0,183.0
M422666B004,8116436-02,50210909,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,37.0,37.0,183.0
M422666B004,8116436-02,50210909,PV01,1303,1,0,30,折弯,KAM08-48,1,EA,120.0,S,120.0,S,0.0,37.0,37.0,183.0
M422666B004,8116436-02,50210909,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,37.0,37.0,183.0
M422666B004,8116436-02,50210909,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,37.0,37.0,183.0
M422666B004,8116436-02,50210909,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,120.0,S,0.0,37.0,37.0,183.0
M422666B004,8116436-02,50210909,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,60.0,S,0.0,37.0,37.0,183.0
M422666B004,8116436-02,50210909,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,37.0,37.0,183.0
M422666B005,8116439-02,50210910,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,602.4,S,608.7,S,0.0,35.0,35.0,175.0
M422666B005,8116439-02,50210910,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,35.0,35.0,175.0
M422666B005,8116439-02,50210910,PV01,1303,1,0,30,折弯,KAM08-48,1,EA,120.0,S,120.0,S,0.0,35.0,35.0,175.0
M422666B005,8116439-02,50210910,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,35.0,35.0,175.0
M422666B005,8116439-02,50210910,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,35.0,35.0,175.0
M422666B005,8116439-02,50210910,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,120.0,S,0.0,35.0,35.0,175.0
M422666B005,8116439-02,50210910,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,60.0,S,0.0,35.0,35.0,175.0
M422666B005,8116439-02,50210910,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,35.0,35.0,175.0
M422666B006,8116445-02,50210911,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,648.0,S,631.5,S,0.0,30.0,30.0,150.0
M422666B006,8116445-02,50210911,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,30.0,30.0,150.0
M422666B006,8116445-02,50210911,PV01,1303,1,0,30,折弯,KAM08-48,1,EA,120.0,S,120.0,S,0.0,30.0,30.0,150.0
M422666B006,8116445-02,50210911,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,30.0,30.0,150.0
M422666B006,8116445-02,50210911,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,30.0,30.0,150.0
M422666B006,8116445-02,50210911,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,120.0,S,0.0,30.0,30.0,150.0
M422666B006,8116445-02,50210911,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,60.0,S,0.0,30.0,30.0,150.0
M422666B006,8116445-02,50210911,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,30.0,30.0,150.0
M422666B007,8116458-02,50210912,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,729.0,S,364.5,S,0.0,23.0,23.0,117.0
M422666B007,8116458-02,50210912,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,23.0,23.0,117.0
M422666B007,8116458-02,50210912,PV01,1303,1,0,30,折弯,KAM08-48,1,EA,120.0,S,120.0,S,0.0,23.0,23.0,117.0
M422666B007,8116458-02,50210912,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,23.0,23.0,117.0
M422666B007,8116458-02,50210912,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,23.0,23.0,117.0
M422666B007,8116458-02,50210912,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,120.0,S,0.0,23.0,23.0,117.0
M422666B007,8116458-02,50210912,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,60.0,S,0.0,23.0,23.0,117.0
M422666B007,8116458-02,50210912,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,23.0,23.0,117.0
M422667B001,5442130-02,50210913,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,972.0,S,546.0,S,0.0,40.0,40.0,200.0
M422667B001,5442130-02,50210913,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,40.0,40.0,200.0
M422667B001,5442130-02,50210913,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,40.0,40.0,200.0
M422667B001,5442130-02,50210913,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,40.0,40.0,200.0
M422667B001,5442130-02,50210913,PV01,1303,1,0,50,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,40.0,40.0,200.0
M422667B001,5442130-02,50210913,PV01,1303,1,0,60,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,40.0,40.0,200.0
M422667B001,5442130-02,50210913,PV01,1303,1,0,70,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,40.0,40.0,200.0
M422667B002,5442132-02,50210914,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,1086.6,S,543.3,S,0.0,38.0,38.0,190.0
M422667B002,5442132-02,50210914,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,38.0,38.0,190.0
M422667B002,5442132-02,50210914,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,38.0,38.0,190.0
M422667B002,5442132-02,50210914,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,38.0,38.0,190.0
M422667B002,5442132-02,50210914,PV01,1303,1,0,50,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,38.0,38.0,190.0
M422667B002,5442132-02,50210914,PV01,1303,1,0,60,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,38.0,38.0,190.0
M422667B002,5442132-02,50210914,PV01,1303,1,0,70,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,38.0,38.0,190.0
M422667B003,5442136-02,50210915,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,742.8,S,371.4,S,0.0,34.0,34.0,172.0
M422667B003,5442136-02,50210915,PV01,1303,1,0,20,折弯,KAM08-48,1,EA,180.0,S,180.0,S,0.0,34.0,34.0,172.0
M422667B003,5442136-02,50210915,PV01,1303,1,0,30,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,34.0,34.0,172.0
M422667B003,5442136-02,50210915,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,34.0,34.0,172.0
M422667B003,5442136-02,50210915,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,34.0,34.0,172.0
M422667B003,5442136-02,50210915,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,34.0,34.0,172.0
M422667B003,5442136-02,50210915,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,34.0,34.0,172.0
M422667B003,5442136-02,50210915,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,34.0,34.0,172.0
M422667B004,5442138-02,50210916,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,727.8,S,363.9,S,0.0,33.0,33.0,165.0
M422667B004,5442138-02,50210916,PV01,1303,1,0,20,折弯,KAM08-48,1,EA,180.0,S,180.0,S,0.0,33.0,33.0,165.0
M422667B004,5442138-02,50210916,PV01,1303,1,0,30,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,33.0,33.0,165.0
M422667B004,5442138-02,50210916,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,33.0,33.0,165.0
M422667B004,5442138-02,50210916,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,33.0,33.0,165.0
M422667B004,5442138-02,50210916,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,33.0,33.0,165.0
M422667B004,5442138-02,50210916,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,33.0,33.0,165.0
M422667B004,5442138-02,50210916,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,33.0,33.0,165.0
M422667B005,5442141-02,50210917,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,728.4,S,364.2,S,0.0,31.0,31.0,155.0
M422667B005,5442141-02,50210917,PV01,1303,1,0,20,折弯,KAM08-48,1,EA,180.0,S,180.0,S,0.0,31.0,31.0,155.0
M422667B005,5442141-02,50210917,PV01,1303,1,0,30,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,31.0,31.0,155.0
M422667B005,5442141-02,50210917,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,31.0,31.0,155.0
M422667B005,5442141-02,50210917,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,31.0,31.0,155.0
M422667B005,5442141-02,50210917,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,31.0,31.0,155.0
M422667B005,5442141-02,50210917,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,31.0,31.0,155.0
M422667B005,5442141-02,50210917,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,31.0,31.0,155.0
M422667B006,5442144-02,50210918,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,600.0,S,300.0,S,0.0,29.0,29.0,147.0
M422667B006,5442144-02,50210918,PV01,1303,1,0,20,折弯,KAM08-48,1,EA,180.0,S,180.0,S,0.0,29.0,29.0,147.0
M422667B006,5442144-02,50210918,PV01,1303,1,0,30,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,29.0,29.0,147.0
M422667B006,5442144-02,50210918,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,29.0,29.0,147.0
M422667B006,5442144-02,50210918,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,29.0,29.0,147.0
M422667B006,5442144-02,50210918,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,29.0,29.0,147.0
M422667B006,5442144-02,50210918,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,29.0,29.0,147.0
M422667B006,5442144-02,50210918,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,29.0,29.0,147.0
M422667B007,5442147-02,50210919,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,800.4,S,400.2,S,0.0,29.0,29.0,143.0
M422667B007,5442147-02,50210919,PV01,1303,1,0,20,折弯,KAM08-48,1,EA,180.0,S,180.0,S,0.0,29.0,29.0,143.0
M422667B007,5442147-02,50210919,PV01,1303,1,0,30,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,29.0,29.0,143.0
M422667B007,5442147-02,50210919,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,29.0,29.0,143.0
M422667B007,5442147-02,50210919,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,29.0,29.0,143.0
M422667B007,5442147-02,50210919,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,29.0,29.0,143.0
M422667B007,5442147-02,50210919,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,29.0,29.0,143.0
M422667B007,5442147-02,50210919,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,29.0,29.0,143.0
M422667B008,5442152-02,50210920,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,699.0,S,349.5,S,0.0,26.0,26.0,130.0
M422667B008,5442152-02,50210920,PV01,1303,1,0,20,折弯,KAM08-48,1,EA,180.0,S,180.0,S,0.0,26.0,26.0,130.0
M422667B008,5442152-02,50210920,PV01,1303,1,0,30,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,26.0,26.0,130.0
M422667B008,5442152-02,50210920,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,26.0,26.0,130.0
M422667B008,5442152-02,50210920,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,26.0,26.0,130.0
M422667B008,5442152-02,50210920,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,26.0,26.0,130.0
M422667B008,5442152-02,50210920,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,26.0,26.0,130.0
M422667B008,5442152-02,50210920,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,26.0,26.0,130.0
M422667B009,5442160-02,50210921,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,817.8,S,408.9,S,0.0,23.0,23.0,115.0
M422667B009,5442160-02,50210921,PV01,1303,1,0,20,折弯,KAM08-48,1,EA,180.0,S,180.0,S,0.0,23.0,23.0,115.0
M422667B009,5442160-02,50210921,PV01,1303,1,0,30,抛光,KPO08-04,1,EA,180.0,S,180.0,S,0.0,23.0,23.0,115.0
M422667B009,5442160-02,50210921,PV01,1303,1,0,40,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,23.0,23.0,115.0
M422667B009,5442160-02,50210921,PV01,1303,1,0,50,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,23.0,23.0,115.0
M422667B009,5442160-02,50210921,PV01,1303,1,0,60,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,23.0,23.0,115.0
M422667B009,5442160-02,50210921,PV01,1303,1,0,70,终检,I01-10,1,EA,0.0,S,300.0,S,0.0,23.0,23.0,115.0
M422667B009,5442160-02,50210921,PV01,1303,1,0,80,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,23.0,23.0,115.0
M422668B001,811-321-02,50210922,PV01,1303,1,0,10,纵切车,KSL08-06,1,EA,514.2,S,257.1,S,0.0,40.0,40.0,200.0
M422668B001,811-321-02,50210922,PV01,1303,1,0,20,钳工,B01-10,1,EA,0.0,S,276.0,S,0.0,40.0,40.0,200.0
M422668B001,811-321-02,50210922,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,40.0,40.0,200.0
M422668B001,811-321-02,50210922,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,40.0,40.0,200.0
M422668B001,811-321-02,50210922,PV01,1303,1,0,50,终检,I01-10,1,EA,0.0,S,120.0,S,0.0,40.0,40.0,200.0
M422668B001,811-321-02,50210922,PV01,1303,1,0,60,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,40.0,40.0,200.0
M422668B002,811-322-02,50210923,PV01,1303,1,0,10,纵切车,KSL08-06,1,EA,522.6,S,261.3,S,0.0,35.0,35.0,177.0
M422668B002,811-322-02,50210923,PV01,1303,1,0,20,钳工,B01-10,1,EA,0.0,S,276.0,S,0.0,35.0,35.0,177.0
M422668B002,811-322-02,50210923,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,35.0,35.0,177.0
M422668B002,811-322-02,50210923,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,35.0,35.0,177.0
M422668B002,811-322-02,50210923,PV01,1303,1,0,50,终检,I01-10,1,EA,0.0,S,120.0,S,0.0,35.0,35.0,177.0
M422668B002,811-322-02,50210923,PV01,1303,1,0,60,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,35.0,35.0,177.0
M422668B003,811-323-02,50210924,PV01,1303,1,0,10,纵切车,KSL08-06,1,EA,543.0,S,271.5,S,0.0,29.0,29.0,145.0
M422668B003,811-323-02,50210924,PV01,1303,1,0,20,钳工,B01-10,1,EA,0.0,S,276.0,S,0.0,29.0,29.0,145.0
M422668B003,811-323-02,50210924,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,29.0,29.0,145.0
M422668B003,811-323-02,50210924,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,29.0,29.0,145.0
M422668B003,811-323-02,50210924,PV01,1303,1,0,50,终检,I01-10,1,EA,0.0,S,120.0,S,0.0,29.0,29.0,145.0
M422668B003,811-323-02,50210924,PV01,1303,1,0,60,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,29.0,29.0,145.0
M422668B004,811-421-02,50210925,PV01,1303,1,0,10,纵切车,KSL08-06,1,EA,553.833,S,276.9,S,0.0,40.0,40.0,200.0
M422668B004,811-421-02,50210925,PV01,1303,1,0,20,钳工,B01-10,1,EA,0.0,S,276.0,S,0.0,40.0,40.0,200.0
M422668B004,811-421-02,50210925,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,40.0,40.0,200.0
M422668B004,811-421-02,50210925,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,40.0,40.0,200.0
M422668B004,811-421-02,50210925,PV01,1303,1,0,50,终检,I01-10,1,EA,0.0,S,120.0,S,0.0,40.0,40.0,200.0
M422668B004,811-421-02,50210925,PV01,1303,1,0,60,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,40.0,40.0,200.0
M422668B005,811-422-02,50210926,PV01,1303,1,0,10,纵切车,KSL08-06,1,EA,553.833,S,276.9,S,0.0,35.0,0.0,177.0
M422668B005,811-422-02,50210926,PV01,1303,1,0,20,钳工,B01-10,1,EA,0.0,S,276.0,S,0.0,35.0,0.0,177.0
M422668B005,811-422-02,50210926,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,35.0,0.0,177.0
M422668B005,811-422-02,50210926,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,35.0,0.0,177.0
M422668B005,811-422-02,50210926,PV01,1303,1,0,50,终检,I01-10,1,EA,0.0,S,120.0,S,0.0,35.0,0.0,177.0
M422668B005,811-422-02,50210926,PV01,1303,1,0,60,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,35.0,0.0,177.0
M422668B006,811-423-02,50210927,PV01,1303,1,0,10,纵切车,KSL08-06,1,EA,553.8,S,276.9,S,0.0,29.0,29.0,145.0
M422668B006,811-423-02,50210927,PV01,1303,1,0,20,钳工,B01-10,1,EA,0.0,S,276.0,S,0.0,29.0,29.0,145.0
M422668B006,811-423-02,50210927,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,29.0,29.0,145.0
M422668B006,811-423-02,50210927,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,29.0,29.0,145.0
M422668B006,811-423-02,50210927,PV01,1303,1,0,50,终检,I01-10,1,EA,0.0,S,120.0,S,0.0,29.0,29.0,145.0
M422668B006,811-423-02,50210927,PV01,1303,1,0,60,包装,P01-10,1,EA,0.0,S,8.0,S,0.0,29.0,29.0,145.0
M422669B001,8114528M-01,50210928,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,1028.0,S,514.0,S,0.0,56.0,56.0,167.0
M422669B001,8114528M-01,50210928,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,120.0,S,120.0,S,0.0,56.0,56.0,167.0
M422669B001,8114528M-01,50210928,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,36.0,S,72.0,S,0.0,56.0,56.0,167.0
M422669B001,8114528M-01,50210928,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,56.0,56.0,167.0
M422669B001,8114528M-01,50210928,PV01,1303,1,0,50,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,56.0,56.0,167.0
M422669B001,8114528M-01,50210928,PV01,1303,1,0,60,终检,I01-10,1,EA,0.0,S,133.333,S,0.0,56.0,56.0,167.0
M422669B001,8114528M-01,50210928,PV01,1303,1,0,70,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,56.0,56.0,167.0
M422669B002,8114530M-01,50210929,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,1028.0,S,514.0,S,0.0,52.0,52.0,156.0
M422669B002,8114530M-01,50210929,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,120.0,S,120.0,S,0.0,52.0,52.0,156.0
M422669B002,8114530M-01,50210929,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,36.0,S,72.0,S,0.0,52.0,52.0,156.0
M422669B002,8114530M-01,50210929,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,52.0,52.0,156.0
M422669B002,8114530M-01,50210929,PV01,1303,1,0,50,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,52.0,52.0,156.0
M422669B002,8114530M-01,50210929,PV01,1303,1,0,60,终检,I01-10,1,EA,0.0,S,133.333,S,0.0,52.0,52.0,156.0
M422669B002,8114530M-01,50210929,PV01,1303,1,0,70,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,52.0,52.0,156.0
M422669B003,8114534M-01,50210930,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,1028.0,S,514.0,S,0.0,46.0,46.0,229.0
M422669B003,8114534M-01,50210930,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,120.0,S,120.0,S,0.0,46.0,46.0,229.0
M422669B003,8114534M-01,50210930,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,36.0,S,72.0,S,0.0,46.0,46.0,229.0
M422669B003,8114534M-01,50210930,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,46.0,46.0,229.0
M422669B003,8114534M-01,50210930,PV01,1303,1,0,50,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,46.0,46.0,229.0
M422669B003,8114534M-01,50210930,PV01,1303,1,0,60,终检,I01-10,1,EA,0.0,S,133.333,S,0.0,46.0,46.0,229.0
M422669B003,8114534M-01,50210930,PV01,1303,1,0,70,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,46.0,46.0,229.0
M422669B004,8114541M-01,50210931,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,1028.0,S,514.0,S,0.0,38.0,38.0,190.0
M422669B004,8114541M-01,50210931,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,120.0,S,120.0,S,0.0,38.0,38.0,190.0
M422669B004,8114541M-01,50210931,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,36.0,S,72.0,S,0.0,38.0,38.0,190.0
M422669B004,8114541M-01,50210931,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,38.0,38.0,190.0
M422669B004,8114541M-01,50210931,PV01,1303,1,0,50,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,38.0,38.0,190.0
M422669B004,8114541M-01,50210931,PV01,1303,1,0,60,终检,I01-10,1,EA,0.0,S,133.333,S,0.0,38.0,38.0,190.0
M422669B004,8114541M-01,50210931,PV01,1303,1,0,70,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,38.0,38.0,190.0
M422669B005,8114555M-01,50210932,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,1028.0,S,514.0,S,0.0,28.0,28.0,142.0
M422669B005,8114555M-01,50210932,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,120.0,S,120.0,S,0.0,28.0,28.0,142.0
M422669B005,8114555M-01,50210932,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,36.0,S,72.0,S,0.0,28.0,28.0,142.0
M422669B005,8114555M-01,50210932,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,28.0,28.0,142.0
M422669B005,8114555M-01,50210932,PV01,1303,1,0,50,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,28.0,28.0,142.0
M422669B005,8114555M-01,50210932,PV01,1303,1,0,60,终检,I01-10,1,EA,0.0,S,133.333,S,0.0,28.0,28.0,142.0
M422669B005,8114555M-01,50210932,PV01,1303,1,0,70,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,28.0,28.0,142.0
M422670B001,8115528-01,50210933,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,616.0,S,308.0,S,0.0,54.0,54.0,161.0
M422670B001,8115528-01,50210933,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,120.0,S,120.0,S,0.0,54.0,54.0,161.0
M422670B001,8115528-01,50210933,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,54.0,54.0,161.0
M422670B001,8115528-01,50210933,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,54.0,54.0,161.0
M422670B001,8115528-01,50210933,PV01,1303,1,0,50,钳工,B01-10,1,EA,0.0,S,180.0,S,0.0,54.0,54.0,161.0
M422670B001,8115528-01,50210933,PV01,1303,1,0,60,终检,I01-10,1,EA,0.0,S,133.333,S,0.0,54.0,54.0,161.0
M422670B001,8115528-01,50210933,PV01,1303,1,0,70,包装,P01-10,1,EA,0.0,S,10.0,S,0.0,54.0,54.0,161.0
M422670B002,8115530-01,50210934,PV01,1303,1,0,10,纵切车,KSL08-04,1,EA,616.0,S,308.0,S,0.0,50.0,50.0,151.0
M422670B002,8115530-01,50210934,PV01,1303,1,0,20,抛光,KPO08-04,1,EA,120.0,S,120.0,S,0.0,50.0,50.0,151.0
M422670B002,8115530-01,50210934,PV01,1303,1,0,30,研磨,KTU08-02,1,EA,72.0,S,36.0,S,0.0,50.0,50.0,151.0
M422670B002,8115530-01,50210934,PV01,1303,1,0,40,清洗,C01-10,1,EA,0.0,S,40.0,S,0.0,50.0,50.0,151.0
