ERPCode,Material_Name,LogicalFlowPath,DateEnteredStep,Product_Name,Product_Description,DrawingProductNumber_Value,ERPProdSupervisor,ERPMRPController,Resource,Resource Description,ResourceType,Area_Name,Last_TrackIn_Service,ProductionOrder,ProductionOrderVersion,ERPOperation,Step_Name,PrimaryUnits,SecondaryUnits,Step_In_PrimaryQuantity,Step_In_Date,First_TrackIn_Date,First_TrackIn_PrimaryQuantity,First_TrackIn_User,Last_TrackIn_Date,Last_TrackIn_User,Last_TrackIn_PrimaryQuantity,Last_TrackIn_SecondaryQuantity,TrackOutDate,TrackOut_PrimaryQuantity,TrackOut_User,Last_Transaction_PrimaryQuantity,Last_Transaction_Date,Material_State,Step_Duration_Minute,Ordertype
1303,K25C2332,CZM 50205727/0120 CZM 喷砂/CZM 喷砂,11:10.8,5584172-01-01,RACK HOLDER FORCEPS ARM,5584172-01-01,CIN,206,CZM 1342 喷砂机 Bead blasting,CZM 喷砂 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230986118,PV01,120,CZM 喷砂,EA,,11,11:10.8,42:54.9,11,ENT\CAIW8,42:54.9,ENT\CAIW8,11,0,07:04.4,11,ENT\NIH1,11,07:04.7,Processed,25,Production
1303,K25C2332,CZM 50205727/0100 CZM 清洗/CZM 清洗,16:31.2,5584172-01-01,RACK HOLDER FORCEPS ARM,5584172-01-01,CIN,206,CZM M028 手工清洗 Manual cleaning,CZM 清洗 Cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986118,PV01,100,CZM 清洗,EA,,11,16:31.2,35:52.6,11,ENT\WANGC94,35:52.6,ENT\WANGC94,11,0,49:35.2,11,ENT\WANGC94,11,49:35.2,Processed,14,Production
1303,K25C2332,CZM 50205727/0130 CZM 清洗/CZM 清洗,07:16.2,5584172-01-01,RACK HOLDER FORCEPS ARM,5584172-01-01,CIN,206,CZM M028 手工清洗 Manual cleaning,CZM 清洗 Cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986118,PV01,130,CZM 清洗,EA,,11,07:16.2,55:41.0,11,ENT\FENGM6,55:41.0,ENT\FENGM6,11,0,41:19.0,11,ENT\FENGM6,11,41:19.1,Processed,46,Production
1303,K25C2332,CZM 50205727/0080 CZM 电火花（外协）/CZM 电火花（外协）,28:22.2,5584172-01-01,RACK HOLDER FORCEPS ARM,5584172-01-01,CIN,206,CZM O016 电火花（外协） Plunge EDM （Outsourcing）,O016 电火花（外协） Plunge EDM （Outsourcing）,,CZM 外协 Outsourcing,CZM 电火花（外协） Plunge EDM （Outsourcing）,230986118,PV01,80,CZM 电火花（外协）,EA,,11,28:22.2,56:51.7,11,ENT\HUOY1,56:51.7,ENT\HUOY1,11,0,52:09.6,11,ENT\XUANY1,11,52:09.6,Processed,27296,Production
1303,K25C2332,CZM 50205727/0150 CZM 终检/CZM 终检,15:18.9,5584172-01-01,RACK HOLDER FORCEPS ARM,5584172-01-01,CIN,206,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230986118,PV01,150,CZM 终检,EA,,11,15:18.9,09:23.0,11,ENT\XIAF5,09:23.0,ENT\XIAF5,11,0,09:32.8,11,ENT\XIAF5,11,09:33.0,Processed,0,Production
1303,K25C2332,CZM 50205727/0140 CZM 钝化/CZM 钝化,41:22.5,5584172-01-01,RACK HOLDER FORCEPS ARM,5584172-01-01,CIN,206,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230986118,PV01,140,CZM 钝化,EA,,11,41:22.5,16:23.4,11,ENT\WANGY162,16:23.4,ENT\WANGY162,11,0,15:14.7,11,ENT\WEIY19,11,15:14.8,Processed,419,Production
1303,K25C2332,CZM 50205727/0110 CZM 镀铬（外协）/CZM 镀铬（外协）,49:38.9,5584172-01-01,RACK HOLDER FORCEPS ARM,5584172-01-01,CIN,206,CZM O015 镀铬（外协） Chrome Coating (Outsourcing),O015 镀铬（外协） Chrome Coating (Outsourcing),,CZM 外协 Outsourcing,CZM 镀铬（外协） Chrome Coating (Outsourcing),230986118,PV01,110,CZM 镀铬（外协）,EA,,11,49:38.9,14:38.0,11,ENT\HUOY1,14:38.0,ENT\HUOY1,11,0,11:08.2,11,ENT\XUANY1,11,11:08.3,Processed,3297,Production
1303,K25C2334,CZM 50205767/0120 CZM 喷砂/CZM 喷砂,23:32.6,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM 1342 喷砂机 Bead blasting,CZM 喷砂 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230986120,PV01,120,CZM 喷砂,EA,,16,23:32.6,25:50.5,16,ENT\XUS35,25:50.5,ENT\XUS35,16,0,25:58.6,16,ENT\XUS35,16,25:58.8,Processed,0,Production
1303,K25C2334,CZM 50205767/0130 CZM 清洗/CZM 清洗,26:05.6,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM M026 手工清洗 Manual cleaning,M026 手工清洗 Manual cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986120,PV01,130,CZM 清洗,EA,,16,26:05.6,26:23.2,16,ENT\XUS35,26:23.2,ENT\XUS35,16,0,26:27.8,16,ENT\XUS35,16,26:27.9,Processed,0,Production
1303,K25C2334,CZM 50205767/0150 CZM 终检/CZM 终检,27:03.2,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230986120,PV01,150,CZM 终检,EA,,16,27:03.2,27:09.0,16,ENT\XUS35,27:09.0,ENT\XUS35,16,0,31:38.6,16,ENT\XUS35,16,31:38.9,Processed,4,Production
1303,K25C2334,CZM 50205767/0140 CZM 钝化/CZM 钝化,26:32.1,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230986120,PV01,140,CZM 钝化,EA,,16,26:32.1,26:56.1,16,ENT\XUS35,26:56.1,ENT\XUS35,16,0,27:00.1,16,ENT\XUS35,16,27:00.1,Processed,1,Production
1303,K25C2335,CZM 50205767/0090 CZM 喷砂/CZM 喷砂,51:27.7,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM 676 喷砂机 Bead blasting,676 喷砂机 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230986121,PV01,90,CZM 喷砂,EA,,16,51:27.7,57:15.4,16,ENT\NIH1,57:15.4,ENT\NIH1,16,0,43:16.1,16,ENT\CAIW8,16,43:16.1,Processed,166,Production
1303,K25C2335,CZM 50205767/0120 CZM 喷砂/CZM 喷砂,04:33.0,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM 1342 喷砂机 Bead blasting,CZM 喷砂 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230986121,PV01,120,CZM 喷砂,EA,,16,04:33.0,46:34.4,16,ENT\CAIW8,46:34.4,ENT\CAIW8,16,0,20:07.0,16,ENT\JIANGC16,16,20:07.1,Processed,94,Production
1303,K25C2335,CZM 50205767/0100 CZM 清洗/CZM 清洗,43:20.4,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM M026 手工清洗 Manual cleaning,M026 手工清洗 Manual cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986121,PV01,100,CZM 清洗,EA,,16,43:20.4,39:59.8,16,ENT\SHIY47,39:59.8,ENT\SHIY47,16,0,58:08.2,16,ENT\SHIY47,16,58:08.2,Processed,19,Production
1303,K25C2335,CZM 50205767/0130 CZM 清洗/CZM 清洗,20:12.1,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM M028 手工清洗 Manual cleaning,CZM 清洗 Cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986121,PV01,130,CZM 清洗,EA,,16,20:12.1,28:35.2,16,ENT\FENGM6,28:35.2,ENT\FENGM6,16,0,48:44.2,16,ENT\FENGM6,16,48:44.3,Processed,20,Production
1303,K25C2335,CZM 50205767/0080 CZM 电火花（外协）/CZM 电火花（外协）,53:52.3,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM O016 电火花（外协） Plunge EDM （Outsourcing）,O016 电火花（外协） Plunge EDM （Outsourcing）,,CZM 外协 Outsourcing,CZM 电火花（外协） Plunge EDM （Outsourcing）,230986121,PV01,80,CZM 电火花（外协）,EA,,16,53:52.3,57:16.8,16,ENT\HUOY1,57:16.8,ENT\HUOY1,16,0,51:24.7,16,ENT\XUANY1,16,51:24.8,Processed,24474,Production
1303,K25C2335,CZM 50205767/0150 CZM 终检/CZM 终检,40:26.1,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230986121,PV01,150,CZM 终检,EA,,16,40:26.1,30:06.1,16,ENT\XUS35,30:06.1,ENT\XUS35,16,0,59:31.8,16,ENT\XUS35,16,59:31.9,Processed,29,Production
1303,K25C2335,CZM 50205767/0140 CZM 钝化/CZM 钝化,48:47.6,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230986121,PV01,140,CZM 钝化,EA,,16,48:47.6,47:29.2,16,ENT\WANGY162,47:29.2,ENT\WANGY162,16,0,40:10.5,16,ENT\MAX16,16,40:10.6,Processed,413,Production
1303,K25C2335,CZM 50205767/0110 CZM 镀铬（外协）/CZM 镀铬（外协）,58:11.4,5584173-01-01,RACK HOLDER FORCEPS ARM LEFT,5584173-01-01,CIN,206,CZM O015 镀铬（外协） Chrome Coating (Outsourcing),O015 镀铬（外协） Chrome Coating (Outsourcing),,CZM 外协 Outsourcing,CZM 镀铬（外协） Chrome Coating (Outsourcing),230986121,PV01,110,CZM 镀铬（外协）,EA,,16,58:11.4,44:49.0,16,ENT\HUOY1,44:49.0,ENT\HUOY1,16,0,04:27.3,16,ENT\XUANY1,16,04:27.6,Processed,9140,Production
1303,K25C2341,CZM 50210209/0100 CZM 喷砂/CZM 喷砂,22:50.0,9010000849-01-01,INSERTER BODY,9010000849-01-01,CIN,210,CZM 448 喷砂机 Bead blasting,448 喷砂机 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230986150,PV01,100,CZM 喷砂,EA,,21,22:50.0,54:38.5,21,ENT\YANGZ41,54:38.5,ENT\YANGZ41,21,0,54:55.6,21,ENT\YANGZ41,21,54:55.6,Processed,60,Production
1303,K25C2341,CZM 50210209/0060 CZM 清洗/CZM 清洗,20:00.1,9010000849-01-01,INSERTER BODY,9010000849-01-01,CIN,210,CZM 625 清洗线 Cleaning Line,625 清洗线 Cleaning Line,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986150,PV01,60,CZM 清洗,EA,,21,20:00.1,20:07.1,21,ENT\JUJ5,20:07.1,ENT\JUJ5,21,0,59:55.0,21,ENT\JUJ5,21,59:55.1,Processed,99,Production
1303,K25C2341,CZM 50210209/0090 CZM 清洗/CZM 清洗,42:08.2,9010000849-01-01,INSERTER BODY,9010000849-01-01,CIN,210,CZM 948 清洗机 Cleaning Machine,948 清洗机 Cleaning Machine,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986150,PV01,90,CZM 清洗,EA,,21,42:08.2,11:59.3,21,ENT\SHIY47,11:59.3,ENT\SHIY47,21,0,22:46.3,21,ENT\SHIY47,21,22:46.4,Processed,71,Production
1303,K25C2341,CZM 50210209/0110 CZM 清洗/CZM 清洗,54:58.9,9010000849-01-01,INSERTER BODY,9010000849-01-01,CIN,210,CZM M028 手工清洗 Manual cleaning,CZM 清洗 Cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986150,PV01,110,CZM 清洗,EA,,21,54:58.9,11:47.3,21,ENT\YANGQ21,11:47.3,ENT\YANGQ21,21,0,27:28.1,21,ENT\YANGQ21,21,27:28.1,Processed,16,Production
1303,K25C2341,CZM 50210209/0050 CZM 电火花（外协）/CZM 电火花（外协）,30:48.8,9010000849-01-01,INSERTER BODY,9010000849-01-01,CIN,210,CZM O016 电火花（外协） Plunge EDM （Outsourcing）,O016 电火花（外协） Plunge EDM （Outsourcing）,,CZM 外协 Outsourcing,CZM 电火花（外协） Plunge EDM （Outsourcing）,230986150,PV01,50,CZM 电火花（外协）,EA,,21,30:48.8,08:59.1,21,ENT\HUOY1,08:59.1,ENT\HUOY1,21,0,19:53.1,21,ENT\JUJ5,21,19:53.1,Processed,22631,Production
1303,K25C2341,CZM 50210209/0070 CZM 电解/CZM 电解,00:00.2,9010000849-01-01,INSERTER BODY,9010000849-01-01,CIN,210,CZM 1367 电解线 Electropolish line,CZM 电解线 Electropolish line,,CZM 后处理 Post process,CZM 电解 Electropolishing,230986150,PV01,70,CZM 电解,EA,,21,00:00.2,10:32.4,21,ENT\ZHOUS19,10:32.4,ENT\ZHOUS19,21,0,27:11.4,21,ENT\ZHOUS19,21,27:11.5,Processed,137,Production
1303,K25C2341,CZM 50210209/0120 CZM 终检/CZM 终检,27:31.5,9010000849-01-01,INSERTER BODY,9010000849-01-01,CIN,210,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230986150,PV01,120,CZM 终检,EA,,21,27:31.5,06:45.4,21,ENT\XUD18,06:45.4,ENT\XUD18,21,0,08:03.6,21,ENT\XUD18,21,08:03.7,Processed,2,Production
1303,K25C2341,CZM 50210209/0080 CZM 钳工/CZM 钳工,27:15.4,9010000849-01-01,INSERTER BODY,9010000849-01-01,CIN,210,CZM M005 器械钳工 Instrument Benchwork,M005 器械钳工 Instrument Benchwork,,CZM 后处理 Post process,CZM 器械钳工 Instrument Benchwork,230986150,PV01,80,CZM 钳工,EA,,21,27:15.4,44:32.7,21,ENT\HEQ3,44:32.7,ENT\HEQ3,21,0,32:46.1,21,ENT\HEQ3,21,32:46.1,Processed,108,Production
1303,K25C2342,CZM 50201005/0120 CZM 喷砂/CZM 喷砂,16:46.3,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 1343 喷砂机 Bead blasting,CZM 1343 喷砂机 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230986151,PV01,120,CZM 喷砂,EA,,56,16:46.3,13:35.3,56,ENT\HANY26,13:35.3,ENT\HANY26,56,0,04:42.7,56,ENT\WANGC94,56,04:43.7,Processed,591,Production
1303,K25C2342,CZM 50201005/0100 CZM 抛光/CZM 抛光,17:11.4,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 720 抛光机 Polish Machine,720 抛光机 Polish Machine,,CZM 后处理 Post process,CZM 抛光 Polishing,230986151,PV01,100,CZM 抛光,EA,,56,17:11.4,33:13.3,56,ENT\DINGT3,33:13.3,ENT\DINGT3,56,0,30:07.8,56,ENT\ZHENT2,56,30:07.9,Processed,537,Production
1303,K25C2342,CZM 50201005/0030 CZM 数控铣/CZM 数控铣,29:09.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 807 加工中心 Milling center,807 加工中心 Milling center,,CZM 加工中心 Milling Center,CZM 数控铣 CNC Milling,230986151,PV01,30,CZM 数控铣,EA,,56,29:09.6,12:16.6,56,ENT\SHENW4,12:16.6,ENT\SHENW4,56,0,28:51.4,56,ENT\SHENW4,56,28:51.4,Processed,1516,Production
1303,K25C2342,CZM 50201005/0040 CZM 数控铣/CZM 数控铣,28:55.1,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 807 加工中心 Milling center,807 加工中心 Milling center,,CZM 加工中心 Milling Center,CZM 数控铣 CNC Milling,230986151,PV01,40,CZM 数控铣,EA,,56,28:55.1,17:16.1,56,ENT\SHENJ10,17:16.1,ENT\SHENJ10,56,0,17:40.7,56,ENT\SHENJ10,56,17:40.8,Processed,0,Production
1303,K25C2342,CZM 50201005/0060 CZM 清洗/CZM 清洗,29:04.0,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 948 清洗机 Cleaning Machine,948 清洗机 Cleaning Machine,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986151,PV01,60,CZM 清洗,EA,,56,29:04.0,29:09.5,56,ENT\JUJ5,29:09.5,ENT\JUJ5,56,0,21:05.9,56,ENT\JUJ5,56,21:06.0,Processed,112,Production
1303,K25C2342,CZM 50201005/0080 CZM 清洗/CZM 清洗,07:07.5,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 625 清洗线 Cleaning Line,625 清洗线 Cleaning Line,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986151,PV01,80,CZM 清洗,EA,,56,07:07.5,49:34.1,56,ENT\FENGM6,49:34.1,ENT\FENGM6,56,0,46:55.1,56,ENT\FENGM6,56,46:55.2,Processed,117,Production
1303,K25C2342,CZM 50201005/0110 CZM 清洗/CZM 清洗,30:10.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 948 清洗机 Cleaning Machine,948 清洗机 Cleaning Machine,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986151,PV01,110,CZM 清洗,EA,,56,30:10.6,33:49.7,56,ENT\SHIY47,33:49.7,ENT\SHIY47,56,0,16:43.2,56,ENT\SHIY47,56,16:43.3,Processed,223,Production
1303,K25C2342,CZM 50201005/0130 CZM 清洗/CZM 清洗,04:49.5,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM M026 手工清洗 Manual cleaning,M026 手工清洗 Manual cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986151,PV01,130,CZM 清洗,EA,,56,04:49.5,05:04.3,56,ENT\WANGC94,05:04.3,ENT\WANGC94,56,0,38:07.2,56,ENT\WANGC94,56,38:07.2,Processed,33,Production
1303,K25C2342,CZM 50201005/0090 CZM 电解/CZM 电解,46:58.4,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 991 电解线 Electropolish line,991 电解线 Electropolish line,,CZM 后处理 Post process,CZM 电解 Electropolishing,230986151,PV01,90,CZM 电解,EA,,56,46:58.4,50:40.7,56,ENT\ZHOUS19,50:40.7,ENT\ZHOUS19,56,0,17:08.1,56,ENT\ZHOUS19,56,17:08.2,Processed,207,Production
1303,K25C2342,CZM 50201005/0020 CZM 线切割/CZM 线切割,59:50.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 1318 线切割 WEDM,1318 线切割 WEDM,,CZM 线切割 WEDM,CZM 线切割 WEDM,230986151,PV01,20,CZM 线切割,EA,,50,59:50.6,06:06.3,50,ENT\CHENGX9,06:06.3,ENT\CHENGX9,50,0,29:01.2,4,ENT\SUY17,4,29:01.5,Processed,6143,Production
1303,K25C2342,CZM 50201005/0150 CZM 终检/CZM 终检,15:34.8,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230986151,PV01,150,CZM 终检,EA,,56,15:34.8,56:23.1,56,ENT\QIANQ2,56:23.1,ENT\QIANQ2,56,0,58:58.6,56,ENT\QIANQ2,56,58:58.7,Processed,2,Production
1303,K25C2342,CZM 50201005/0140 CZM 钝化/CZM 钝化,38:10.8,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 897 钝化线 Passivating line,897 钝化线 Passivating line,,CZM 后处理 Post process,CZM 钝化 Passivating,230986151,PV01,140,CZM 钝化,EA,,56,38:10.8,29:04.2,56,ENT\YANX8,29:04.2,ENT\YANX8,56,0,15:30.7,56,ENT\MAX16,56,15:30.8,Processed,586,Production
1303,K25C2342,CZM 50201005/0050 CZM 钳工/CZM 钳工,17:44.2,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM M004 器械钳工 Instrument Benchwork,M004 器械钳工 Instrument Benchwork,,CZM 后处理 Post process,CZM 器械钳工 Instrument Benchwork,230986151,PV01,50,CZM 钳工,EA,,56,17:44.2,58:44.8,56,ENT\BAOH2,58:44.8,ENT\BAOH2,56,0,29:00.9,56,ENT\JUJ5,56,29:00.9,Processed,571,Production
1303,K25C2342,CZM 50201005/0070 CZM 非真空热处理/CZM 非真空热处理,21:09.7,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 674 非真空热处理 Non Vacuum Heat Treatment,674 非真空热处理 Non Vacuum Heat Treatment,,CZM 后处理 Post process,CZM 非真空热处理 Non Vacuum Heat Treatment,230986151,PV01,70,CZM 非真空热处理,EA,,56,21:09.7,36:18.9,56,ENT\JINH13,36:18.9,ENT\JINH13,56,0,07:01.2,56,ENT\JINH13,56,07:01.4,Processed,211,Production
1303,K25C2342-001,CZM 50201005/0020 CZM 线切割/CZM 线切割,59:50.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,,,,,,,,20,CZM 线切割,,,4,06:41.4,,,,,,,,06:45.5,4,ENT\CHENGX9,0,29:01.8,Processed,,
1303,K25C2342-002,CZM 50201005/0020 CZM 线切割/CZM 线切割,59:50.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,,,,,,,,20,CZM 线切割,,,2,57:39.5,,,,,,,,57:40.0,2,ENT\ZHANGG31,0,29:01.8,Processed,,
1303,K25C2342-003,CZM 50201005/0020 CZM 线切割/CZM 线切割,59:50.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,,,,,,,,20,CZM 线切割,,,28,27:26.4,,,,,,,,27:28.1,28,ENT\WANGY274,0,29:01.8,Processed,,
1303,K25C2342-004,CZM 50201005/0020 CZM 线切割/CZM 线切割,59:50.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,,,,,,,,20,CZM 线切割,,,12,20:37.6,,,,,,,,20:38.3,12,ENT\SUY17,0,29:01.8,Processed,,
1303,K25C2342-005,CZM 50201005/0020 CZM 线切割/CZM 线切割,59:50.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,,,,,,,,20,CZM 线切割,,,6,16:36.0,,,,,,,,16:41.8,6,ENT\YANGZ48,0,29:01.8,Processed,,
1303,K25C2343,CZM 50201005/0120 CZM 喷砂/CZM 喷砂,56:24.9,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 1343 喷砂机 Bead blasting,CZM 1343 喷砂机 Bead blasting,,CZM 后处理 Post process,CZM 喷砂 Bead blasting,230986152,PV01,120,CZM 喷砂,EA,,58,56:24.9,19:44.0,58,ENT\LIUM28,19:44.0,ENT\LIUM28,58,0,43:10.0,58,ENT\LIUM28,58,43:10.0,Processed,84,Production
1303,K25C2343,CZM 50201005/0100 CZM 抛光/CZM 抛光,22:48.6,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 721 抛光机 Polish Machine,721 抛光机 Polish Machine,,CZM 后处理 Post process,CZM 抛光 Polishing,230986152,PV01,100,CZM 抛光,EA,,58,22:48.6,15:19.7,58,ENT\TANP5,15:19.7,ENT\TANP5,58,0,55:54.3,58,ENT\TANP5,58,55:54.3,Processed,400,Production
1303,K25C2343,CZM 50201005/0030 CZM 数控铣/CZM 数控铣,31:52.8,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 983 加工中心 Milling center,983 加工中心 Milling center,,CZM 加工中心 Milling Center,CZM 数控铣 CNC Milling,230986152,PV01,30,CZM 数控铣,EA,,58,31:52.8,44:50.3,58,ENT\ZHOUH15,44:50.3,ENT\ZHOUH15,58,0,38:29.8,58,ENT\SHENW4,58,38:29.8,Processed,2994,Production
1303,K25C2343,CZM 50201005/0040 CZM 数控铣/CZM 数控铣,38:33.9,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 807 加工中心 Milling center,807 加工中心 Milling center,,CZM 加工中心 Milling Center,CZM 数控铣 CNC Milling,230986152,PV01,40,CZM 数控铣,EA,,58,38:33.9,07:42.4,58,ENT\SHENJ10,07:42.4,ENT\SHENJ10,58,0,01:31.7,58,ENT\SHENW4,58,01:31.7,Processed,10734,Production
1303,K25C2343,CZM 50201005/0060 CZM 清洗/CZM 清洗,06:14.4,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 625 清洗线 Cleaning Line,625 清洗线 Cleaning Line,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986152,PV01,60,CZM 清洗,EA,,58,06:14.4,03:20.9,58,ENT\SHIL7,03:20.9,ENT\SHIL7,58,0,06:40.0,58,ENT\SHIL7,58,06:40.2,Processed,183,Production
1303,K25C2343,CZM 50201005/0080 CZM 清洗/CZM 清洗,11:43.8,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM M028 手工清洗 Manual cleaning,CZM 清洗 Cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986152,PV01,80,CZM 清洗,EA,,58,11:43.8,49:21.7,58,ENT\XUF15,49:21.7,ENT\XUF15,58,0,44:01.4,58,ENT\XUF15,58,44:01.5,Processed,115,Production
1303,K25C2343,CZM 50201005/0110 CZM 清洗/CZM 清洗,56:01.3,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 625 清洗线 Cleaning Line,625 清洗线 Cleaning Line,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986152,PV01,110,CZM 清洗,EA,,58,56:01.3,43:51.1,58,ENT\XUF15,43:51.1,ENT\XUF15,58,0,56:20.0,58,ENT\XUF15,58,56:20.0,Processed,133,Production
1303,K25C2343,CZM 50201005/0130 CZM 清洗/CZM 清洗,43:14.8,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM M026 手工清洗 Manual cleaning,M026 手工清洗 Manual cleaning,,CZM 后处理 Post process,CZM 清洗 Cleaning,230986152,PV01,130,CZM 清洗,EA,,58,43:14.8,45:37.9,58,ENT\LIUM28,45:37.9,ENT\LIUM28,58,0,26:50.4,58,ENT\LIUM28,58,26:50.4,Processed,101,Production
1303,K25C2343,CZM 50201005/0090 CZM 电解/CZM 电解,44:07.3,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 991 电解线 Electropolish line,991 电解线 Electropolish line,,CZM 后处理 Post process,CZM 电解 Electropolishing,230986152,PV01,90,CZM 电解,EA,,58,44:07.3,50:37.2,58,ENT\CHENY175,50:37.2,ENT\CHENY175,58,0,22:43.0,58,ENT\CHENY175,58,22:43.0,Processed,212,Production
1303,K25C2343,CZM 50201005/0020 CZM 线切割/CZM 线切割,00:51.0,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM 742 线切割 WEDM,742 线切割 WEDM,,CZM 线切割 WEDM,CZM 线切割 WEDM,230986152,PV01,20,CZM 线切割,EA,,50,00:51.0,26:36.5,50,ENT\YANJ21,26:36.5,ENT\YANJ21,50,0,31:45.6,58,ENT\PANR4,58,31:45.7,Processed,46325,Production
1303,K25C2343,CZM 50201005/0150 CZM 终检/CZM 终检,30:57.9,5484327-03,MOBILE RACK,5484327-03,CIN,210,CZM Q002 器械终检 Instrument Final inspection,CZM Q002 器械终检 Instrument Final inspection,,CZM 检验 Inspection,CZM 终检 Final Inspection,230986152,PV01,150,CZM 终检,EA,,58,30:57.9,35:07.8,58,ENT\QIANQ2,35:07.8,ENT\QIANQ2,58,0,35:12.0,58,ENT\QIANQ2,58,35:12.1,Processed,0,Production
